cid,ts,acx,acy,acz,Date,Date Time,gyx,gyY,gyz,Time
c01,1.65345E+12,-2232,5672,12540,5/25/2022,"05/25/2022, 10:05:33",-1664,-263,-198,10:05:33
c01,1.65345E+12,-2288,5636,12600,5/25/2022,"05/25/2022, 10:05:33",-1712,-311,-225,10:05:33
c01,1.65345E+12,-5328,1864,12676,5/25/2022,"05/25/2022, 10:05:33",-1712,-10975,6797,10:05:33
c01,1.65345E+12,-6688,-15044,-2988,5/25/2022,"05/25/2022, 10:05:33",-1680,1601,365,10:05:33
c01,1.65356E+12,-2516,5592,12428,5/26/2022,"05/26/2022, 17:04:50",-1696,-315,-151,17:04:50
c01,1.65356E+12,-2484,5220,12640,5/26/2022,"05/26/2022, 17:04:50",-1712,483,1114,17:04:50
c01,1.65356E+12,0,0,0,5/26/2022,"05/26/2022, 17:04:50",0,0,0,17:04:50
c01,1.65356E+12,0,0,0,5/26/2022,"05/26/2022, 17:04:50",0,0,0,17:04:50
c01,1.65356E+12,0,0,0,5/26/2022,"05/26/2022, 17:04:50",0,0,0,17:04:50
c01,1.65356E+12,0,0,0,5/26/2022,"05/26/2022, 17:04:50",0,0,0,17:04:50
c01,1.65356E+12,0,0,0,5/26/2022,"05/26/2022, 17:04:50",0,0,0,17:04:50
c01,1.65356E+12,0,0,0,5/26/2022,"05/26/2022, 17:04:50",0,0,0,17:04:50
c01,1.65356E+12,0,0,0,5/26/2022,"05/26/2022, 17:04:50",0,0,0,17:04:50
c01,1.65356E+12,0,0,0,5/26/2022,"05/26/2022, 17:04:50",0,0,0,17:04:50
c01,1.65356E+12,0,0,0,5/26/2022,"05/26/2022, 17:04:50",0,0,0,17:04:50
c01,1.65356E+12,0,0,0,5/26/2022,"05/26/2022, 17:04:50",0,0,0,17:04:50
c01,1.65356E+12,0,0,0,5/26/2022,"05/26/2022, 17:04:50",0,0,0,17:04:50
c01,1.65356E+12,0,0,0,5/26/2022,"05/26/2022, 17:04:50",0,0,0,17:04:50
c01,1.65356E+12,0,0,0,5/26/2022,"05/26/2022, 17:04:50",0,0,0,17:04:50
c01,1.65356E+12,0,0,0,5/26/2022,"05/26/2022, 17:04:50",0,0,0,17:04:50
c01,1.65356E+12,0,0,0,5/26/2022,"05/26/2022, 17:04:50",0,0,0,17:04:50
c01,1.65356E+12,0,0,0,5/26/2022,"05/26/2022, 17:04:50",0,0,0,17:04:50
c01,1.65356E+12,0,0,0,5/26/2022,"05/26/2022, 17:04:50",0,0,0,17:04:50
c01,1.65356E+12,0,0,0,5/26/2022,"05/26/2022, 17:04:50",0,0,0,17:04:50
c01,1.65356E+12,0,0,0,5/26/2022,"05/26/2022, 17:04:50",0,0,0,17:04:50
c01,1.65356E+12,0,0,0,5/26/2022,"05/26/2022, 17:04:50",0,0,0,17:04:50
c01,1.65356E+12,0,0,0,5/26/2022,"05/26/2022, 17:04:50",0,0,0,17:04:50
c01,1.65356E+12,0,0,0,5/26/2022,"05/26/2022, 17:04:50",0,0,0,17:04:50
c01,1.65356E+12,0,0,0,5/26/2022,"05/26/2022, 17:04:50",0,0,0,17:04:50
c01,1.65356E+12,0,0,0,5/26/2022,"05/26/2022, 17:04:50",0,0,0,17:04:50
c01,1.65356E+12,0,0,0,5/26/2022,"05/26/2022, 17:04:50",0,0,0,17:04:50
c01,1.65356E+12,0,0,0,5/26/2022,"05/26/2022, 17:04:50",0,0,0,17:04:50
c01,1.65356E+12,0,0,0,5/26/2022,"05/26/2022, 17:04:50",0,0,0,17:04:50
c01,1.65356E+12,0,0,0,5/26/2022,"05/26/2022, 17:04:50",0,0,0,17:04:50
c01,1.65356E+12,0,0,0,5/26/2022,"05/26/2022, 17:04:50",0,0,0,17:04:50
c01,1.65356E+12,0,0,0,5/26/2022,"05/26/2022, 17:04:50",0,0,0,17:04:50
c01,1.65356E+12,0,0,0,5/26/2022,"05/26/2022, 17:04:50",0,0,0,17:04:50
c01,1.65356E+12,0,0,0,5/26/2022,"05/26/2022, 17:04:50",0,0,0,17:04:50
c01,1.65356E+12,0,0,0,5/26/2022,"05/26/2022, 17:04:50",0,0,0,17:04:50
c01,1.65356E+12,0,0,0,5/26/2022,"05/26/2022, 17:04:50",0,0,0,17:04:50
c01,1.65356E+12,0,0,0,5/26/2022,"05/26/2022, 17:04:50",0,0,0,17:04:50
c01,1.65356E+12,0,0,0,5/26/2022,"05/26/2022, 17:04:50",0,0,0,17:04:50
c01,1.65356E+12,0,0,0,5/26/2022,"05/26/2022, 17:04:50",0,0,0,17:04:50
c01,1.65356E+12,0,0,0,5/26/2022,"05/26/2022, 17:04:50",0,0,0,17:04:50
c01,1.65356E+12,0,0,0,5/26/2022,"05/26/2022, 17:04:50",0,0,0,17:04:50
c01,1.65356E+12,0,0,0,5/26/2022,"05/26/2022, 17:04:50",0,0,0,17:04:50
c01,1.65356E+12,0,0,0,5/26/2022,"05/26/2022, 17:04:50",0,0,0,17:04:50
c01,1.65356E+12,0,0,0,5/26/2022,"05/26/2022, 17:04:50",0,0,0,17:04:50
c01,1.65356E+12,0,0,0,5/26/2022,"05/26/2022, 17:04:50",0,0,0,17:04:50
c01,1.65356E+12,0,0,0,5/26/2022,"05/26/2022, 17:04:50",0,0,0,17:04:50
c01,1.65356E+12,0,0,0,5/26/2022,"05/26/2022, 17:04:50",0,0,0,17:04:50
c01,1.65356E+12,0,0,0,5/26/2022,"05/26/2022, 17:04:50",0,0,0,17:04:50
c01,1.65356E+12,0,0,0,5/26/2022,"05/26/2022, 17:04:50",0,0,0,17:04:50
c01,1.65356E+12,0,0,0,5/26/2022,"05/26/2022, 17:04:50",0,0,0,17:04:50
c01,1.65356E+12,0,0,0,5/26/2022,"05/26/2022, 17:04:50",0,0,0,17:04:50
c01,1.65356E+12,0,0,0,5/26/2022,"05/26/2022, 17:04:50",0,0,0,17:04:50
c01,1.65357E+12,0,0,0,5/26/2022,"05/26/2022, 17:04:50",0,0,0,17:04:50
c01,1.65357E+12,0,0,0,5/26/2022,"05/26/2022, 17:04:50",0,0,0,17:04:50
c01,1.65357E+12,0,0,0,5/26/2022,"05/26/2022, 17:04:50",0,0,0,17:04:50
c01,1.65357E+12,0,0,0,5/26/2022,"05/26/2022, 17:04:50",0,0,0,17:04:50
c01,1.65357E+12,0,0,0,5/26/2022,"05/26/2022, 17:04:50",0,0,0,17:04:50
c01,1.65357E+12,0,0,0,5/26/2022,"05/26/2022, 17:04:50",0,0,0,17:04:50
c01,1.65357E+12,0,0,0,5/26/2022,"05/26/2022, 17:04:50",0,0,0,17:04:50
c01,1.65357E+12,0,0,0,5/26/2022,"05/26/2022, 17:04:50",0,0,0,17:04:50
c01,1.65357E+12,0,0,0,5/26/2022,"05/26/2022, 17:04:50",0,0,0,17:04:50
c01,1.65357E+12,0,0,0,5/26/2022,"05/26/2022, 17:04:50",0,0,0,17:04:50
c01,1.65357E+12,0,0,0,5/26/2022,"05/26/2022, 17:04:50",0,0,0,17:04:50
c01,1.65357E+12,0,0,0,5/26/2022,"05/26/2022, 17:04:50",0,0,0,17:04:50
c01,1.65357E+12,0,0,0,5/26/2022,"05/26/2022, 17:04:50",0,0,0,17:04:50
c01,1.65357E+12,0,0,0,5/26/2022,"05/26/2022, 17:04:50",0,0,0,17:04:50
c01,1.65357E+12,-2760,5524,12468,5/26/2022,"05/26/2022, 17:04:50",-1648,-351,-173,17:04:50
c01,1.65357E+12,-2700,5748,12456,5/26/2022,"05/26/2022, 17:04:50",-1632,-528,25,17:04:50
c01,1.65357E+12,6292,-3792,11912,5/26/2022,"05/26/2022, 17:04:50",-1616,3078,2459,17:04:50
c01,1.65357E+12,-2388,5912,12416,5/26/2022,"05/26/2022, 17:04:50",-1632,-323,-168,17:04:50
c01,1.65357E+12,-2556,5852,12392,5/26/2022,"05/26/2022, 17:04:50",-1584,-310,-150,17:04:50
c01,1.65357E+12,-2456,5888,12484,5/26/2022,"05/26/2022, 17:04:50",-1632,-343,-140,17:04:50
c01,1.65357E+12,-2532,5860,12412,5/26/2022,"05/26/2022, 17:04:50",-1616,-349,-146,17:04:50
c01,1.65357E+12,-2488,5800,12292,5/26/2022,"05/26/2022, 17:04:50",-1584,-324,-166,17:04:50
c01,1.65357E+12,-2440,5836,12392,5/26/2022,"05/26/2022, 17:04:50",-1568,-366,-156,17:04:50
c01,1.65357E+12,-2488,5944,12500,5/26/2022,"05/26/2022, 17:04:50",-1552,-354,-177,17:04:50
c01,1.65357E+12,-2592,5800,12504,5/26/2022,"05/26/2022, 17:04:50",-1552,-311,-155,17:04:50
c01,1.65357E+12,-2480,5908,12228,5/26/2022,"05/26/2022, 17:04:50",-1568,-297,-165,17:04:50
c01,1.65357E+12,-2464,5816,12308,5/26/2022,"05/26/2022, 17:04:50",-1552,-327,-181,17:04:50
c01,1.65357E+12,-2532,5828,12424,5/26/2022,"05/26/2022, 17:04:50",-1520,-327,-153,17:04:50
c01,1.65357E+12,-2480,5872,12328,5/26/2022,"05/26/2022, 17:04:50",-1504,-320,-169,17:04:50
c01,1.65357E+12,-2432,5928,12512,5/26/2022,"05/26/2022, 17:04:50",-1504,-332,-164,17:04:50
c01,1.65357E+12,-2512,5820,12328,5/26/2022,"05/26/2022, 17:04:50",-1488,-340,-173,17:04:50
c01,1.65357E+12,-2808,5172,12584,5/26/2022,"05/26/2022, 17:04:50",-1472,-294,-173,17:04:50
c01,1.65357E+12,-2528,5540,13952,5/26/2022,"05/26/2022, 17:04:50",-1472,-4491,-5221,17:04:50
c01,1.65357E+12,-2292,6004,12768,5/26/2022,"05/26/2022, 17:04:50",-1472,3170,-1885,17:04:50
c01,1.65357E+12,8616,14480,-2500,5/26/2022,"05/26/2022, 17:04:50",-1472,1777,-1068,17:04:50
c01,1.65357E+12,9828,13540,-4672,5/26/2022,"05/26/2022, 17:04:50",-1488,49,-45,17:04:50
c01,1.65358E+12,-11948,-10704,-3256,5/26/2022,"05/26/2022, 20:16:14",-720,585,218,20:16:14
c01,1.65358E+12,-8796,-12460,1788,5/26/2022,"05/26/2022, 20:16:16",-720,7041,6963,20:16:16
c01,1.65358E+12,-8280,-12860,1916,5/26/2022,"05/26/2022, 20:16:14",-736,13401,13260,20:16:14
c01,1.65358E+12,-4396,-13572,1484,5/26/2022,"05/26/2022, 20:16:14",-736,-8174,-10216,20:16:14
c01,1.65358E+12,-6120,-13620,-68,5/26/2022,"05/26/2022, 20:16:14",-736,10504,13646,20:16:14
c01,1.65358E+12,-4304,-15016,1400,5/26/2022,"05/26/2022, 20:16:14",-688,-4295,-4834,20:16:14
c01,1.65358E+12,-3648,-15064,-244,5/26/2022,"05/26/2022, 20:16:14",-688,-12688,-11667,20:16:14
c01,1.65358E+12,-1868,-16692,1432,5/26/2022,"05/26/2022, 20:16:14",-736,-570,400,20:16:14
c01,1.65358E+12,-2492,-16200,-1776,5/26/2022,"05/26/2022, 20:16:14",-656,-1620,-875,20:16:14
c01,1.65358E+12,-2248,-16580,544,5/26/2022,"05/26/2022, 20:16:14",-704,12822,15230,20:16:14
c01,1.65358E+12,-3560,-16096,-1372,5/26/2022,"05/26/2022, 20:16:14",-688,-556,585,20:16:14
c01,1.65358E+12,-1480,-15860,-2516,5/26/2022,"05/26/2022, 20:16:14",-720,6220,5762,20:16:14
c01,1.65358E+12,-5292,-14244,-4192,5/26/2022,"05/26/2022, 20:16:14",-656,-11923,-13427,20:16:14
c01,1.65358E+12,-3008,-15852,-2648,5/26/2022,"05/26/2022, 20:16:14",-656,-1333,-1221,20:16:14
c01,1.65358E+12,-2424,-16424,-192,5/26/2022,"05/26/2022, 20:16:14",-640,-17303,-20637,20:16:14
c01,1.65358E+12,-4040,-14672,-988,5/26/2022,"05/26/2022, 20:16:14",-672,-23629,-26440,20:16:14
c01,1.65358E+12,-9532,-12404,656,5/26/2022,"05/26/2022, 20:16:14",-640,3070,3443,20:16:14
c01,1.65358E+12,-4344,-14056,-5232,5/26/2022,"05/26/2022, 20:16:14",-640,8291,13332,20:16:14
c01,1.65358E+12,-708,-17020,-484,5/26/2022,"05/26/2022, 20:16:14",-672,-14316,-19982,20:16:14
c01,1.65358E+12,-3824,-15040,-3500,5/26/2022,"05/26/2022, 20:16:14",-640,-7840,-10589,20:16:14
c01,1.65358E+12,-264,-16988,-2120,5/26/2022,"05/26/2022, 20:16:14",-640,669,1487,20:16:14
c01,1.65358E+12,2740,-15252,2700,5/26/2022,"05/26/2022, 20:16:14",-656,6171,6654,20:16:14
c01,1.65358E+12,-8324,-13988,-3864,5/26/2022,"05/26/2022, 20:16:14",-640,-1761,219,20:16:14
c01,1.65363E+12,11636,12844,-16028,5/27/2022,"05/27/2022, 11:44:48",-3024,-6833,13127,11:44:48
c01,1.65363E+12,3740,-9668,8860,5/27/2022,"05/27/2022, 11:44:48",-3008,6582,7462,11:44:48
c01,1.65363E+12,3032,-12736,9820,5/27/2022,"05/27/2022, 11:44:48",-2976,580,-588,11:44:48
c01,1.65363E+12,7860,2024,-12916,5/27/2022,"05/27/2022, 11:44:48",-2960,-24641,-25200,11:44:48
c01,1.65363E+12,-4248,-23848,15348,5/27/2022,"05/27/2022, 11:44:48",-2928,32767,16808,11:44:48
c01,1.65363E+12,11180,3048,-2064,5/27/2022,"05/27/2022, 11:44:48",-2944,-20399,-9612,11:44:48
c01,1.65363E+12,9064,-1196,20884,5/27/2022,"05/27/2022, 11:44:48",-2944,32767,17826,11:44:48
c01,1.65363E+12,6208,-1780,10500,5/27/2022,"05/27/2022, 11:44:48",-2944,-15,-1149,11:44:48
c01,1.65363E+12,2168,1204,24148,5/27/2022,"05/27/2022, 11:44:48",-2928,-14016,-16440,11:44:48
c01,1.65363E+12,2168,-1504,14764,5/27/2022,"05/27/2022, 11:44:48",-2960,4926,776,11:44:48
c01,1.65363E+12,3764,-8464,11604,5/27/2022,"05/27/2022, 11:44:48",-2928,-690,-471,11:44:48
c01,1.65363E+12,4452,-9932,10268,5/27/2022,"05/27/2022, 11:44:48",-2896,-5659,761,11:44:48
c01,1.65363E+12,328,-5704,13008,5/27/2022,"05/27/2022, 11:44:48",-2896,-629,336,11:44:48
c01,1.65363E+12,664,-8016,9068,5/27/2022,"05/27/2022, 11:44:48",-2912,-3879,-5213,11:44:48
c01,1.65363E+12,784,-6028,11348,5/27/2022,"05/27/2022, 11:44:48",-2864,45,-735,11:44:48
c01,1.65363E+12,4288,-4596,14424,5/27/2022,"05/27/2022, 11:44:48",-2848,-679,61,11:44:48
c01,1.65363E+12,4448,-3252,12404,5/27/2022,"05/27/2022, 11:44:48",-2880,-612,-261,11:44:48
c01,1.65363E+12,4272,-1064,12344,5/27/2022,"05/27/2022, 11:44:48",-2848,-338,-1229,11:44:48
c01,1.65363E+12,-1272,-7464,8676,5/27/2022,"05/27/2022, 11:44:48",-2848,10953,46,11:44:48
c01,1.65363E+12,3912,-2740,12708,5/27/2022,"05/27/2022, 11:44:48",-2832,239,101,11:44:48
c01,1.65363E+12,5008,-1368,13928,5/27/2022,"05/27/2022, 11:44:48",-2832,-1818,-65,11:44:48
c01,1.65363E+12,1176,-3356,12252,5/27/2022,"05/27/2022, 11:44:48",-2816,14,2307,11:44:48
c01,1.65363E+12,3440,-220,14576,5/27/2022,"05/27/2022, 11:44:48",-2832,-935,254,11:44:48
c01,1.65363E+12,632,-644,11776,5/27/2022,"05/27/2022, 11:44:48",-2800,8625,7672,11:44:48
c01,1.65363E+12,1576,-2024,12976,5/27/2022,"05/27/2022, 11:44:48",-2784,-30,-222,11:44:48
c01,1.65363E+12,1408,-108,13596,5/27/2022,"05/27/2022, 11:44:48",-2784,43,-1504,11:44:48
c01,1.65363E+12,1164,-200,15716,5/27/2022,"05/27/2022, 11:44:48",-2800,-201,-694,11:44:48
c01,1.65363E+12,240,-1212,14612,5/27/2022,"05/27/2022, 11:44:48",-2736,-355,-91,11:44:48
c01,1.65363E+12,-488,-1276,13692,5/27/2022,"05/27/2022, 11:44:48",-2784,-498,311,11:44:48
c01,1.65363E+12,8888,14300,-7944,5/27/2022,"05/27/2022, 11:44:48",-2784,-458,133,11:44:48
c01,1.65363E+12,7640,13808,-9060,5/27/2022,"05/27/2022, 11:44:48",-2784,-656,-1276,11:44:48
ch003,1.65414E+12,-13956,4644,-7384,6/2/2022,"06/02/2022, 10:01:46",-1696,-437,-310,10:01:46
ch003,1.65414E+12,-1636,1980,-19260,6/2/2022,"06/02/2022, 10:01:46",-1712,-381,-152,10:01:46
ch003,1.65414E+12,-1624,1968,-19312,6/2/2022,"06/02/2022, 10:01:46",-1712,-346,-156,10:01:46
ch003,1.65414E+12,-1548,1968,-19176,6/2/2022,"06/02/2022, 10:01:46",-1680,-349,-143,10:01:46
ch003,1.65414E+12,-1488,2004,-19288,6/2/2022,"06/02/2022, 10:01:46",-1696,-333,-140,10:01:46
ch003,1.65414E+12,-1576,1964,-19284,6/2/2022,"06/02/2022, 10:01:46",-1664,-371,-189,10:01:46
ch003,1.65414E+12,-1440,2004,-19284,6/2/2022,"06/02/2022, 10:01:46",-1632,-419,-99,10:01:46
ch003,1.65414E+12,-1488,1900,-19160,6/2/2022,"06/02/2022, 10:01:46",-1600,-12,-378,10:01:46
ch003,1.65414E+12,-1444,2136,-19260,6/2/2022,"06/02/2022, 10:01:46",-1648,-279,-203,10:01:46
ch003,1.65414E+12,-1520,2108,-19124,6/2/2022,"06/02/2022, 10:01:46",-1648,-335,-188,10:01:46
ch003,1.65414E+12,-1484,2060,-19240,6/2/2022,"06/02/2022, 10:01:46",-1616,-341,-184,10:01:46
ch003,1.65414E+12,-1340,2052,-19388,6/2/2022,"06/02/2022, 10:01:46",-1600,-282,-229,10:01:46
ch003,1.65414E+12,-1284,2196,-19252,6/2/2022,"06/02/2022, 10:01:46",-1632,-1161,532,10:01:46
ch003,1.65414E+12,-1332,2472,-19232,6/2/2022,"06/02/2022, 10:01:46",-1600,-985,354,10:01:46
ch003,1.65414E+12,-1224,2124,-19404,6/2/2022,"06/02/2022, 10:01:46",-1584,-307,-191,10:01:46
ch003,1.65414E+12,-1148,2168,-19208,6/2/2022,"06/02/2022, 10:01:46",-1600,-370,-141,10:01:46
ch003,1.65414E+12,-1296,2240,-19324,6/2/2022,"06/02/2022, 10:01:46",-1584,-293,-210,10:01:46
ch003,1.65414E+12,-1132,2192,-19148,6/2/2022,"06/02/2022, 10:01:46",-1552,-288,-196,10:01:46
ch003,1.65414E+12,-1080,2280,-19292,6/2/2022,"06/02/2022, 10:01:46",-1536,-275,-182,10:01:46
ch003,1.65414E+12,-1216,2200,-19112,6/2/2022,"06/02/2022, 10:01:46",-1520,-350,-162,10:01:46
ch003,1.65414E+12,-1264,2344,-19320,6/2/2022,"06/02/2022, 10:01:46",-1504,-366,-182,10:01:46
ch003,1.65414E+12,-1240,2232,-19248,6/2/2022,"06/02/2022, 10:01:46",-1504,-311,-157,10:01:46
ch003,1.65414E+12,-1140,2336,-19408,6/2/2022,"06/02/2022, 10:01:46",-1520,-332,-201,10:01:46
ch003,1.65414E+12,-1080,2304,-19256,6/2/2022,"06/02/2022, 10:01:46",-1456,-389,-154,10:01:46
ch003,1.65414E+12,-1136,2396,-19060,6/2/2022,"06/02/2022, 10:01:46",-1472,-325,-161,10:01:46
ch003,1.65414E+12,-1024,2176,-19132,6/2/2022,"06/02/2022, 10:01:46",-1488,-350,-177,10:01:46
ch003,1.65414E+12,-1084,2324,-19212,6/2/2022,"06/02/2022, 10:01:46",-1456,-350,-181,10:01:46
ch003,1.65414E+12,-1008,2416,-19180,6/2/2022,"06/02/2022, 10:01:46",-1472,-358,-141,10:01:46
ch003,1.65414E+12,-1136,2352,-19260,6/2/2022,"06/02/2022, 10:01:46",-1440,-355,-144,10:01:46
ch003,1.65414E+12,-1096,2368,-19364,6/2/2022,"06/02/2022, 10:01:46",-1472,-359,-165,10:01:46
ch003,1.65414E+12,-1036,2292,-19400,6/2/2022,"06/02/2022, 10:01:46",-1456,-337,-153,10:01:46
ch003,1.65414E+12,-1064,2344,-19252,6/2/2022,"06/02/2022, 10:01:46",-1456,-384,-143,10:01:46
ch003,1.65414E+12,-1204,2276,-19164,6/2/2022,"06/02/2022, 10:01:46",-1456,-491,-45,10:01:46
ch003,1.65414E+12,-1164,2244,-19032,6/2/2022,"06/02/2022, 10:01:46",-1440,-47,-399,10:01:46
ch003,1.65414E+12,-1060,2500,-19232,6/2/2022,"06/02/2022, 10:01:46",-1440,-396,-118,10:01:46
ch003,1.65414E+12,-1156,2168,-19548,6/2/2022,"06/02/2022, 10:01:46",-1456,-181,-332,10:01:46
ch003,1.65414E+12,-1076,2388,-19356,6/2/2022,"06/02/2022, 10:01:46",-1440,-408,-126,10:01:46
ch003,1.65414E+12,-1028,2368,-19444,6/2/2022,"06/02/2022, 10:01:46",-1440,-333,-149,10:01:46
ch003,1.65414E+12,-1004,2344,-19336,6/2/2022,"06/02/2022, 10:01:46",-1440,-495,-81,10:01:46
ch003,1.65414E+12,-1132,2300,-19180,6/2/2022,"06/02/2022, 10:01:46",-1456,-242,-256,10:01:46
ch003,1.65414E+12,-1048,2320,-19268,6/2/2022,"06/02/2022, 10:01:46",-1424,-327,-193,10:01:46
ch003,1.65414E+12,-744,2608,-19752,6/2/2022,"06/02/2022, 10:01:46",-1456,-113,-92,10:01:46
ch003,1.65414E+12,-1044,2332,-19400,6/2/2022,"06/02/2022, 10:01:46",-1456,-288,-194,10:01:46
ch003,1.65414E+12,-960,2300,-19496,6/2/2022,"06/02/2022, 10:01:46",-1424,127,-581,10:01:46
ch003,1.65414E+12,-1032,2288,-19316,6/2/2022,"06/02/2022, 10:01:46",-1424,-574,7,10:01:46
ch003,1.65414E+12,-1000,2388,-19372,6/2/2022,"06/02/2022, 10:01:46",-1408,-365,-126,10:01:46
ch003,1.65414E+12,-1032,2428,-19380,6/2/2022,"06/02/2022, 10:01:46",-1392,-233,-290,10:01:46
ch003,1.65414E+12,-1080,2316,-19076,6/2/2022,"06/02/2022, 10:01:46",-1392,-390,-130,10:01:46
ch003,1.65414E+12,-1084,2352,-19272,6/2/2022,"06/02/2022, 10:01:46",-1376,-357,-154,10:01:46
ch003,1.65414E+12,-1036,2336,-19316,6/2/2022,"06/02/2022, 10:01:46",-1408,-326,-140,10:01:46
ch003,1.65414E+12,-1004,2320,-19376,6/2/2022,"06/02/2022, 10:01:46",-1392,-340,-151,10:01:46
ch003,1.65414E+12,-968,2400,-19240,6/2/2022,"06/02/2022, 10:01:46",-1424,-367,-157,10:01:46
ch003,1.65414E+12,-1032,2300,-19348,6/2/2022,"06/02/2022, 10:01:46",-1424,-324,-195,10:01:46
ch003,1.65414E+12,-960,2324,-19244,6/2/2022,"06/02/2022, 10:01:46",-1408,-359,-137,10:01:46
ch003,1.65414E+12,-1100,2408,-19464,6/2/2022,"06/02/2022, 10:01:46",-1424,-309,-197,10:01:46
ch003,1.65414E+12,-1076,2452,-19248,6/2/2022,"06/02/2022, 10:01:46",-1408,-298,-173,10:01:46
ch003,1.65414E+12,-1080,2368,-19348,6/2/2022,"06/02/2022, 10:01:46",-1392,-406,-109,10:01:46
ch003,1.65414E+12,-1080,2412,-19332,6/2/2022,"06/02/2022, 10:01:46",-1408,-350,-161,10:01:46
ch003,1.65414E+12,-1088,2392,-19152,6/2/2022,"06/02/2022, 10:01:46",-1408,-341,-171,10:01:46
ch003,1.65414E+12,-1068,2428,-19288,6/2/2022,"06/02/2022, 10:01:46",-1408,-163,-324,10:01:46
ch003,1.65414E+12,-984,2404,-19236,6/2/2022,"06/02/2022, 10:01:46",-1408,-345,-183,10:01:46
ch003,1.65414E+12,-904,2352,-19372,6/2/2022,"06/02/2022, 10:01:46",-1392,-348,-206,10:01:46
ch003,1.65414E+12,-912,2336,-19516,6/2/2022,"06/02/2022, 10:01:46",-1408,-315,-189,10:01:46
ch003,1.65414E+12,-968,2292,-19228,6/2/2022,"06/02/2022, 10:01:46",-1376,-346,-174,10:01:46
ch003,1.65414E+12,-1132,2420,-19380,6/2/2022,"06/02/2022, 10:01:46",-1360,-358,-180,10:01:46
ch003,1.65414E+12,-1048,2356,-19332,6/2/2022,"06/02/2022, 10:01:46",-1376,-429,-94,10:01:46
ch003,1.65414E+12,-948,2376,-19288,6/2/2022,"06/02/2022, 10:01:46",-1392,-346,-182,10:01:46
ch003,1.65415E+12,-1004,2388,-19160,6/2/2022,"06/02/2022, 10:01:46",-1360,-374,-162,10:01:46
ch003,1.65415E+12,-996,2428,-19512,6/2/2022,"06/02/2022, 10:01:46",-1408,-386,-137,10:01:46
ch003,1.65415E+12,-6904,4616,-16368,6/2/2022,"06/02/2022, 10:01:46",-1376,-122,-184,10:01:46
ch003,1.65415E+12,-1548,1652,-19276,6/2/2022,"06/02/2022, 10:01:46",-1616,-365,-158,10:01:46
ch003,1.65415E+12,-1692,1712,-19240,6/2/2022,"06/02/2022, 10:01:46",-1584,-356,-179,10:01:46
ch003,1.65415E+12,-1608,1700,-19292,6/2/2022,"06/02/2022, 10:01:46",-1616,-341,-181,10:01:46
ch003,1.65415E+12,-1672,1608,-19364,6/2/2022,"06/02/2022, 10:01:46",-1584,-327,-157,10:01:46
ch003,1.65415E+12,-1692,1680,-19360,6/2/2022,"06/02/2022, 10:01:46",-1600,-324,-180,10:01:46
ch003,1.65415E+12,-1684,1660,-19284,6/2/2022,"06/02/2022, 10:01:46",-1568,-345,-153,10:01:46
ch003,1.65415E+12,-1580,1684,-19256,6/2/2022,"06/02/2022, 10:01:46",-1568,-338,-162,10:01:46
ch003,1.65415E+12,-1616,1668,-19296,6/2/2022,"06/02/2022, 10:01:46",-1600,-331,-177,10:01:46
ch003,1.65415E+12,-1600,1696,-19308,6/2/2022,"06/02/2022, 10:01:46",-1584,-341,-167,10:01:46
ch003,1.65415E+12,-1628,1716,-19424,6/2/2022,"06/02/2022, 10:01:46",-1584,-355,-139,10:01:46
ch003,1.65415E+12,-1724,1692,-19384,6/2/2022,"06/02/2022, 10:01:46",-1584,-316,-172,10:01:46
ch003,1.65415E+12,-1688,1648,-19276,6/2/2022,"06/02/2022, 10:01:46",-1568,-331,-182,10:01:46
ch003,1.65415E+12,-1656,1508,-19452,6/2/2022,"06/02/2022, 10:01:46",-1616,-318,-163,10:01:46
ch003,1.65415E+12,-1352,1632,-19100,6/2/2022,"06/02/2022, 10:01:46",-1584,-258,-169,10:01:46
ch003,1.65415E+12,-1552,1724,-19308,6/2/2022,"06/02/2022, 10:01:46",-1568,-335,-148,10:01:46
ch003,1.65415E+12,-1524,1704,-19248,6/2/2022,"06/02/2022, 10:01:46",-1616,-360,-139,10:01:46
ch003,1.65415E+12,-1600,1692,-19300,6/2/2022,"06/02/2022, 10:01:46",-1616,-356,-144,10:01:46
ch003,1.65415E+12,-1448,1944,-19244,6/2/2022,"06/02/2022, 10:01:46",-1600,-324,-160,10:01:46
ch003,1.65415E+12,-1340,1940,-19312,6/2/2022,"06/02/2022, 10:01:46",-1584,-346,-169,10:01:46
ch003,1.65415E+12,-1512,1876,-19268,6/2/2022,"06/02/2022, 10:01:46",-1600,-337,-173,10:01:46
ch003,1.65415E+12,-1488,1976,-19208,6/2/2022,"06/02/2022, 10:01:46",-1568,-359,-150,10:01:46
ch003,1.65415E+12,-1508,1928,-19248,6/2/2022,"06/02/2022, 10:01:46",-1584,-346,-161,10:01:46
ch003,1.65415E+12,-1500,1976,-19272,6/2/2022,"06/02/2022, 10:01:46",-1616,-364,-140,10:01:46
ch003,1.65415E+12,-1448,1940,-19188,6/2/2022,"06/02/2022, 10:01:46",-1600,-361,-172,10:01:46
ch003,1.65415E+12,-1428,2040,-19068,6/2/2022,"06/02/2022, 10:01:46",-1600,-328,-175,10:01:46
ch003,1.65415E+12,-1376,1976,-19444,6/2/2022,"06/02/2022, 10:01:46",-1584,-352,-148,10:01:46
